Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation cec
-146.2500 -19.3822 0.4496 0.2269 0.3234 0.00000 8.169 1500.0 12.0 0.0000 0.0403 10.00 0.0628 0.0000 0.0000 8.624
-140.6250 -19.3822 0.3732 0.3047 0.3220 0.00000 6.091 1500.0 12.0 0.0000 0.7272 94.64 0.3127 0.0000 0.0000 11.580
-135.0000 -19.3822 0.4119 0.3075 0.2806 0.00000 5.222 1500.0 12.0 0.0000 0.9469 118.29 0.4617 0.0000 0.0000 11.686
-129.3750 -19.3822 0.3929 0.3707 0.2364 0.00000 5.101 1500.0 12.0 0.0000 1.1506 141.48 0.9702 0.0000 0.0000 14.088
-123.7500 -19.3822 0.3947 0.4171 0.1883 0.00000 5.138 1297.2 12.0 0.0000 2.1154 240.11 1.0358 0.1352 0.1308 15.848
-112.5000 -19.3822 0.5268 0.1291 0.3349 0.00000 8.163 1500.0 12.0 0.0000 0.2924 35.28 0.0628 0.0000 0.0000 4.904
-61.8750 -19.3822 0.1986 0.4586 0.3428 0.00000 8.163 1500.0 12.0 0.0000 0.5894 83.74 0.0628 0.0000 0.0000 17.428
-56.2500 -19.3822 0.4192 0.2549 0.3258 0.00000 8.165 1499.9 12.0 0.0000 0.2423 30.93 0.0628 0.0000 0.0005 9.687
-50.6250 -19.3822 0.4029 0.2854 0.3116 0.00000 7.742 1498.8 12.0 0.0000 1.2031 153.85 0.2207 0.0008 0.0014 10.846
-45.0000 -19.3822 0.4924 0.2013 0.3063 0.00000 8.172 1499.8 12.0 0.0000 0.1098 13.39 0.0628 0.0001 0.0018 7.650
-39.3750 -19.3822 0.3767 0.3376 0.2856 0.00000 7.265 1489.0 12.0 0.0000 2.2208 194.39 0.3501 0.0074 0.0099 12.829
-33.7500 -19.3822 0.4015 0.2731 0.3253 0.00000 8.170 1499.8 12.0 0.0000 0.5024 64.67 0.0628 0.0001 0.0017 10.379
-28.1250 -19.3822 0.3112 0.3538 0.3344 0.00000 8.163 1500.0 12.0 0.0000 0.2882 38.81 0.0628 0.0000 0.0000 13.443
-22.5000 -19.3822 0.3174 0.3413 0.3413 0.00000 8.170 1499.9 12.0 0.0000 0.3142 42.36 0.0628 0.0000 0.0006 12.968
-16.8750 -19.3822 0.5773 0.1880 0.2347 0.00000 7.689 1499.9 12.0 0.0000 2.1700 167.70 0.1892 0.0000 0.0001 7.145
-11.2500 -19.3822 0.5875 0.1858 0.2267 0.00000 6.676 1499.1 12.0 0.0000 4.4549 166.18 0.2649 0.0006 0.0009 7.061
-5.6250 -19.3822 0.4007 0.3332 0.2660 0.00000 6.336 1491.3 12.0 0.0000 4.0722 189.47 0.4908 0.0058 0.0068 12.661
0.0000 -24.9199 0.1091 0.5627 0.3282 0.00000 8.163 1500.0 12.0 0.0000 0.1018 14.90 0.0628 0.0000 0.0000 21.383
5.6250 -24.9199 0.2792 0.3700 0.3504 0.00000 8.171 1500.0 12.0 0.0000 0.0707 10.00 0.0628 0.0000 0.0000 14.060
11.2500 -24.9199 0.3967 0.3210 0.2822 0.00000 5.203 1493.0 12.0 0.0000 1.1753 149.68 0.4639 0.0047 0.0056 12.199
16.8750 -24.9199 0.5130 0.2848 0.2022 0.00000 5.100 1474.9 12.0 0.0000 1.9050 177.59 0.7219 0.0167 0.0175 10.823
22.5000 -24.9199 0.5639 0.2323 0.2038 0.00000 5.124 1499.6 12.0 0.0000 1.9307 165.78 0.4818 0.0003 0.0003 8.826
28.1250 -24.9199 0.4669 0.2663 0.2668 0.00000 6.886 1494.8 12.0 0.0000 1.7654 182.54 0.2928 0.0034 0.0051 10.119
33.7500 -24.9199 0.0898 0.5977 0.3125 0.00000 8.170 1500.0 12.0 0.0000 0.0324 10.00 0.0628 0.0000 0.0001 22.714
39.3750 -24.9199 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0200 10.00 0.0628 0.0000 0.0000 24.757
45.0000 -24.9199 0.2507 0.4024 0.3468 0.00000 8.167 1500.0 12.0 0.0000 0.0508 10.00 0.0628 0.0000 0.0000 15.292
50.6250 -24.9199 0.4185 0.3065 0.2750 0.00000 5.224 1492.4 12.0 0.0000 1.0741 134.97 0.4660 0.0051 0.0061 11.645
56.2500 -24.9199 0.4868 0.2440 0.2691 0.00000 5.625 1500.0 12.0 0.0000 0.6185 73.99 0.3186 0.0000 0.0000 9.273
61.8750 -24.9199 0.4063 0.2824 0.3113 0.00000 5.756 1500.0 12.0 0.0000 0.3245 41.34 0.3723 0.0000 0.0000 10.732
67.5000 -24.9199 0.4044 0.2705 0.3251 0.00000 7.520 1500.0 12.0 0.0000 0.4077 52.39 0.1562 0.0000 0.0000 10.277
73.1250 -24.9199 0.3351 0.3141 0.3508 0.00000 7.585 1500.0 12.0 0.0000 0.3962 53.27 0.1397 0.0000 0.0000 11.936
78.7500 -24.9199 0.3108 0.3603 0.3289 0.00000 5.882 1500.0 12.0 0.0000 1.3191 177.26 0.3345 0.0000 0.0000 13.692
84.3750 -24.9199 0.5576 0.1948 0.2476 0.00000 5.919 1494.3 12.0 0.0000 2.4813 172.54 0.2167 0.0038 0.0068 7.401
90.0000 -24.9199 0.3610 0.3896 0.2494 0.00000 5.164 1300.6 12.0 0.0000 3.4126 248.55 0.7279 0.1330 0.1387 14.806
95.6250 -24.9199 0.3084 0.4539 0.2376 0.00000 5.305 1410.7 12.0 0.0000 2.2761 218.98 0.8506 0.0596 0.0599 17.248
101.2500 -24.9199 0.3111 0.4170 0.2656 0.00000 5.362 1500.0 12.0 0.0000 1.9113 193.66 0.5164 0.0000 0.0000 15.846
106.8750 -24.9199 0.5053 0.1521 0.3339 0.00000 8.166 1499.9 12.0 0.0000 0.2882 35.14 0.0628 0.0001 0.0008 5.779
112.5000 -24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.4424 52.37 0.0628 0.0000 0.0000 3.244
129.3750 -24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.1778 21.04 0.0628 0.0000 0.0000 3.246
135.0000 -24.9199 0.2308 0.4218 0.3456 0.00000 8.173 1500.0 12.0 0.0000 0.1434 20.08 0.0628 0.0000 0.0000 16.029
140.6250 -24.9199 0.3281 0.3463 0.3256 0.00000 7.758 1500.0 12.0 0.0000 0.8810 117.27 0.1921 0.0000 0.0000 13.161
146.2500 -24.9199 0.3910 0.2670 0.3419 0.00000 8.172 1499.9 12.0 0.0000 0.0891 11.63 0.0628 0.0001 0.0012 10.145
163.1250 -24.9199 0.2700 0.3875 0.3394 0.00000 8.163 1500.0 12.0 0.0000 0.1634 22.42 0.0628 0.0000 0.0000 14.727
168.7500 -24.9199 0.4054 0.2630 0.3316 0.00000 8.175 1500.0 12.0 0.0000 0.1727 22.26 0.0628 0.0000 0.0004 9.994
174.3750 -24.9199 0.4160 0.2724 0.3113 0.00000 7.345 1499.3 12.0 0.0000 1.8958 190.40 0.2037 0.0005 0.0009 10.351
180.0000 -24.9199 0.5111 0.1859 0.3029 0.00000 8.169 1500.0 12.0 0.0000 0.2169 26.14 0.0628 0.0000 0.0000 7.063
-174.3750 -24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.1645 19.47 0.0628 0.0000 0.0000 3.246
-151.8750 -24.9199 0.4061 0.2532 0.3406 0.00000 8.164 1500.0 12.0 0.0000 0.0526 10.00 0.0628 0.0000 0.0000 9.620
-146.2500 -24.9199 0.4161 0.2527 0.3312 0.00000 7.428 1500.0 12.0 0.0000 0.6414 82.24 0.1505 0.0000 0.0000 9.602
-140.6250 -24.9199 0.4753 0.2561 0.2686 0.00000 6.936 1499.8 12.0 0.0000 1.7619 180.50 0.2514 0.0002 0.0002 9.731
-135.0000 -24.9199 0.4257 0.2680 0.3063 0.00000 6.648 1498.9 12.0 0.0000 0.8764 110.53 0.2886 0.0007 0.0011 10.186
-129.3750 -24.9199 0.4421 0.2472 0.3096 0.00000 5.535 1500.0 12.0 0.0000 1.3253 165.68 0.4029 0.0000 0.0000 9.395
-123.7500 -24.9199 0.3421 0.3576 0.3001 0.00000 7.078 1482.2 12.0 0.0000 1.7817 201.02 0.3477 0.0119 0.0160 13.588
-61.8750 -24.9199 0.1977 0.4579 0.3442 0.00000 8.163 1500.0 12.0 0.0000 0.2698 38.36 0.0628 0.0000 0.0000 17.402
-56.2500 -24.9199 0.4398 0.2370 0.3232 0.00000 8.128 1499.9 12.0 0.0000 0.3198 40.37 0.0741 0.0001 0.0004 9.005
-50.6250 -24.9199 0.5704 0.1806 0.2490 0.00000 7.667 1500.0 12.0 0.0000 1.2466 141.13 0.1364 0.0000 0.0000 6.862
-45.0000 -24.9199 0.5300 0.2204 0.2495 0.00000 6.176 1500.0 12.0 0.0000 2.1328 173.50 0.2720 0.0000 0.0000 8.376
-39.3750 -24.9199 0.3791 0.3604 0.2604 0.00000 5.144 1486.0 12.0 0.0000 2.2965 192.42 0.6656 0.0093 0.0100 13.697
-28.1250 -24.9199 0.0502 0.6511 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0485 10.00 0.0628 0.0000 0.0000 24.741
-22.5000 -24.9199 0.3795 0.3065 0.3139 0.00000 8.044 1499.1 12.0 0.0000 2.0990 194.05 0.1412 0.0006 0.0015 11.648
-16.8750 -24.9199 0.6474 0.1238 0.2288 0.00000 8.133 1500.0 12.0 0.0000 0.3857 41.34 0.0629 0.0000 0.0000 4.703
-11.2500 -24.9199 0.5504 0.1860 0.2636 0.00000 7.595 1500.0 12.0 0.0000 2.2096 173.14 0.1488 0.0000 0.0000 7.067
-5.6250 -24.9199 0.5335 0.2081 0.2583 0.00000 8.034 1499.7 12.0 0.0000 1.8113 174.20 0.1105 0.0002 0.0007 7.908
0.0000 -30.4576 0.4175 0.2567 0.3258 0.00000 8.168 1500.0 12.0 0.0000 0.0769 10.00 0.0628 0.0000 0.0000 9.755
5.6250 -30.4576 0.3745 0.2894 0.3362 0.00000 6.189 1499.6 12.0 0.0000 1.2724 166.86 0.2209 0.0002 0.0004 10.996
11.2500 -30.4576 0.4487 0.2671 0.2842 0.00000 5.144 1499.3 12.0 0.0000 1.2882 158.58 0.3606 0.0004 0.0006 10.151
16.8750 -30.4576 0.4482 0.2583 0.2936 0.00000 5.428 1500.0 12.0 0.0000 0.4133 51.10 0.2868 0.0000 0.0000 9.814
22.5000 -30.4576 0.4750 0.2300 0.2950 0.00000 6.182 1500.0 12.0 0.0000 0.4303 52.56 0.1902 0.0000 0.0000 8.739
28.1250 -30.4576 0.4874 0.2321 0.2805 0.00000 6.931 1499.6 12.0 0.0000 0.9534 114.86 0.1615 0.0003 0.0006 8.821
33.7500 -30.4576 0.4313 0.2454 0.3233 0.00000 8.138 1499.8 12.0 0.0000 0.2062 26.15 0.0652 0.0001 0.0014 9.324
39.3750 -30.4576 0.1154 0.5809 0.3037 0.00000 8.163 1500.0 12.0 0.0000 0.0202 10.00 0.0628 0.0000 0.0000 22.073
45.0000 -30.4576 0.4072 0.2612 0.3315 0.00000 8.170 1500.0 12.0 0.0000 0.0332 10.00 0.0628 0.0000 0.0003 9.925
50.6250 -30.4576 0.5168 0.2346 0.2485 0.00000 5.118 1493.5 12.0 0.0000 1.6647 176.52 0.3725 0.0043 0.0056 8.916
56.2500 -30.4576 0.4968 0.2428 0.2604 0.00000 5.231 1500.0 12.0 0.0000 1.3943 165.11 0.3555 0.0000 0.0000 9.226
61.8750 -30.4576 0.4872 0.2411 0.2716 0.00000 5.511 1500.0 12.0 0.0000 1.4948 179.05 0.2972 0.0000 0.0000 9.163
67.5000 -30.4576 0.4574 0.2484 0.2942 0.00000 6.356 1500.0 12.0 0.0000 1.7436 184.73 0.1925 0.0000 0.0000 9.441
73.1250 -30.4576 0.3190 0.3240 0.3570 0.00000 7.131 1500.0 12.0 0.0000 0.6203 84.27 0.1311 0.0000 0.0000 12.312
78.7500 -30.4576 0.4485 0.2422 0.3092 0.00000 7.451 1500.0 12.0 0.0000 0.4815 60.06 0.1018 0.0000 0.0000 9.205
84.3750 -30.4576 0.5367 0.2051 0.2582 0.00000 5.123 1496.9 12.0 0.0000 2.5492 174.75 0.2630 0.0021 0.0033 7.795
90.0000 -30.4576 0.3777 0.3520 0.2701 0.00000 5.117 1483.5 12.0 0.0000 2.1761 194.28 0.6014 0.0110 0.0121 13.377
95.6250 -30.4576 0.1914 0.5459 0.2627 0.00000 5.482 1500.0 12.0 0.0000 1.2708 173.99 0.7907 0.0000 0.0000 20.746
101.2500 -30.4576 0.3852 0.3612 0.2444 0.00000 5.102 1500.0 12.0 0.0000 1.6445 184.18 0.7285 0.0000 0.0000 13.724
163.1250 -30.4576 0.5465 0.1074 0.3364 0.00000 8.163 1500.0 12.0 0.0000 0.2026 24.22 0.0628 0.0000 0.0000 4.081
168.7500 -30.4576 0.2755 0.3798 0.3440 0.00000 8.164 1500.0 12.0 0.0000 0.2355 32.37 0.0628 0.0000 0.0001 14.432
174.3750 -30.4576 0.2276 0.4247 0.3458 0.00000 8.163 1500.0 12.0 0.0000 0.3796 53.26 0.0628 0.0000 0.0000 16.138
-174.3750 -30.4576 0.5666 0.0854 0.3380 0.00000 8.163 1499.6 12.0 0.0000 0.1540 18.23 0.0628 0.0002 0.0033 3.244
-157.5000 -30.4576 0.3983 0.2533 0.3485 0.00000 8.163 1500.0 12.0 0.0000 0.0623 10.00 0.0628 0.0000 0.0000 9.625
-151.8750 -30.4576 0.3963 0.2678 0.3359 0.00000 7.909 1500.0 12.0 0.0000 0.6581 85.38 0.1035 0.0000 0.0000 10.176
-146.2500 -30.4576 0.3585 0.2708 0.3706 0.00000 8.176 1500.0 12.0 0.0000 0.4231 56.87 0.0628 0.0000 0.0000 10.292
-140.6250 -30.4576 0.4707 0.2224 0.3069 0.00000 7.946 1499.7 12.0 0.0000 0.8507 104.89 0.0993 0.0002 0.0009 8.452
-135.0000 -30.4576 0.5348 0.1398 0.3215 0.00000 8.168 1500.0 12.0 0.0000 0.0666 10.00 0.0628 0.0000 0.0000 5.312
-129.3750 -30.4576 0.5493 0.1006 0.3406 0.00000 8.167 1500.0 12.0 0.0000 0.0977 11.69 0.0628 0.0000 0.0000 3.824
-123.7500 -30.4576 0.2324 0.4371 0.3304 0.00000 8.163 1500.0 12.0 0.0000 0.2041 28.41 0.0628 0.0000 0.0000 16.611
-61.8750 -30.4576 0.1555 0.4990 0.3455 0.00000 8.166 1500.0 12.0 0.0000 0.1929 27.95 0.0628 0.0000 0.0000 18.962
-56.2500 -30.4576 0.3074 0.3689 0.3236 0.00000 7.100 1500.0 12.0 0.0000 0.8747 117.39 0.2738 0.0000 0.0000 14.017
-50.6250 -30.4576 0.4169 0.2546 0.3285 0.00000 7.556 1499.8 12.0 0.0000 0.8398 107.50 0.1241 0.0001 0.0003 9.675
-45.0000 -30.4576 0.5267 0.2003 0.2730 0.00000 7.616 1500.0 12.0 0.0000 1.0331 121.39 0.1118 0.0000 0.0000 7.613
-39.3750 -30.4576 0.4003 0.3084 0.2913 0.00000 5.188 1498.8 12.0 0.0000 2.6990 189.91 0.4015 0.0008 0.0010 11.719
-33.7500 -30.4576 0.4040 0.3045 0.2914 0.00000 5.422 1495.2 12.0 0.0000 0.9939 126.34 0.4091 0.0032 0.0040 11.571
-28.1250 -30.4576 0.5332 0.1715 0.2953 0.00000 8.163 1500.0 12.0 0.0000 0.1115 13.23 0.0628 0.0000 0.0000 6.515
-22.5000 -30.4576 0.4947 0.1892 0.3161 0.00000 8.166 1499.7 12.0 0.0000 0.1964 24.06 0.0628 0.0002 0.0024 7.190
-16.8750 -30.4576 0.5276 0.2198 0.2527 0.00000 6.816 1499.8 12.0 0.0000 2.3369 174.11 0.2207 0.0001 0.0002 8.352
-11.2500 -30.4576 0.5247 0.1978 0.2775 0.00000 7.610 1500.0 12.0 0.0000 1.9153 176.92 0.1291 0.0000 0.0000 7.515
-5.6250 -30.4576 0.5420 0.1746 0.2833 0.00000 8.153 1499.9 12.0 0.0000 0.4394 51.55 0.0628 0.0001 0.0011 6.636
0.0000 -35.9951 0.4435 0.2480 0.3085 0.00000 6.659 1499.5 12.0 0.0000 1.6218 187.62 0.1626 0.0003 0.0007 9.424
5.6250 -35.9951 0.4399 0.2649 0.2952 0.00000 5.883 1500.0 12.0 0.0000 0.8707 108.21 0.2150 0.0000 0.0000 10.067
11.2500 -35.9951 0.3810 0.2953 0.3237 0.00000 5.565 1500.0 12.0 0.0000 0.2976 38.63 0.2347 0.0000 0.0000 11.223
16.8750 -35.9951 0.4392 0.2592 0.3016 0.00000 5.613 1500.0 12.0 0.0000 0.2731 34.07 0.2112 0.0000 0.0000 9.849
22.5000 -35.9951 0.6368 0.1326 0.2306 0.00000 7.045 1500.0 12.0 0.0000 0.8015 86.52 0.0939 0.0000 0.0000 5.040
28.1250 -35.9951 0.5649 0.1467 0.2884 0.00000 7.977 1499.3 12.0 0.0000 0.3303 38.45 0.0651 0.0004 0.0051 5.576
33.7500 -35.9951 0.5113 0.1765 0.3122 0.00000 8.167 1499.5 12.0 0.0000 0.1472 17.85 0.0628 0.0004 0.0048 6.708
39.3750 -35.9951 0.0506 0.6507 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0310 10.00 0.0628 0.0000 0.0000 24.727
45.0000 -35.9951 0.4248 0.2421 0.3330 0.00000 8.172 1500.0 12.0 0.0000 0.0553 10.00 0.0628 0.0000 0.0001 9.202
50.6250 -35.9951 0.5167 0.1909 0.2924 0.00000 7.068 1499.8 12.0 0.0000 0.6909 82.57 0.0889 0.0002 0.0008 7.254
56.2500 -35.9951 0.5477 0.1884 0.2639 0.00000 6.060 1500.0 12.0 0.0000 1.5122 173.42 0.1461 0.0000 0.0000 7.159
61.8750 -35.9951 0.5444 0.1844 0.2712 0.00000 5.713 1499.9 12.0 0.0000 1.7359 174.51 0.1420 0.0001 0.0002 7.007
67.5000 -35.9951 0.5283 0.1761 0.2955 0.00000 6.530 1499.3 12.0 0.0000 0.8996 107.17 0.1010 0.0005 0.0019 6.692
73.1250 -35.9951 0.4787 0.2234 0.2979 0.00000 5.169 1497.5 12.0 0.0000 2.0383 183.93 0.2032 0.0016 0.0030 8.490
78.7500 -35.9951 0.4926 0.2322 0.2753 0.00000 5.101 1494.6 12.0 0.0000 2.0371 181.21 0.3054 0.0036 0.0052 8.823
84.3750 -35.9951 0.4440 0.2507 0.3049 0.00000 5.132 1494.1 12.0 0.0000 0.8017 100.88 0.2845 0.0039 0.0058 9.527
90.0000 -35.9951 0.3177 0.3823 0.2990 0.00000 5.149 1500.0 12.0 0.0000 0.3312 43.63 0.3176 0.0000 0.0000 14.528
106.8750 -35.9951 0.4746 0.2323 0.2831 0.00000 5.119 1500.0 12.0 0.0000 2.9025 180.06 0.4359 0.0000 0.0000 8.826
118.1250 -35.9951 0.4559 0.2622 0.2719 0.00000 5.106 1500.0 12.0 0.0000 3.9774 180.57 0.5193 0.0000 0.0000 9.962
168.7500 -35.9951 0.5667 0.0853 0.3380 0.00000 8.163 1498.4 12.0 0.0000 0.4909 58.26 0.0628 0.0010 0.0140 3.241
174.3750 -35.9951 0.5566 0.1013 0.3320 0.00000 7.593 1500.0 12.0 0.0000 1.0765 127.62 0.1009 0.0000 0.0000 3.851
180.0000 -35.9951 0.5045 0.1846 0.3009 0.00000 5.435 1500.0 12.0 0.0000 2.2570 179.24 0.3090 0.0000 0.0000 7.014
-174.3750 -35.9951 0.5024 0.1903 0.2973 0.00000 5.382 1498.1 12.0 0.0000 1.9270 179.63 0.3345 0.0013 0.0018 7.232
-168.7500 -35.9951 0.4974 0.1970 0.2956 0.00000 5.336 1500.0 12.0 0.0000 1.5105 179.32 0.3463 0.0000 0.0000 7.486
-157.5000 -35.9951 0.5419 0.1236 0.3294 0.00000 8.163 1500.0 12.0 0.0000 0.0888 10.65 0.0628 0.0000 0.0000 4.696
-151.8750 -35.9951 0.4449 0.2489 0.3052 0.00000 5.563 1500.0 12.0 0.0000 1.9963 186.82 0.2471 0.0000 0.0000 9.457
-146.2500 -35.9951 0.3915 0.2586 0.3499 0.00000 6.443 1500.0 12.0 0.0000 1.2769 167.28 0.1818 0.0000 0.0000 9.826
-140.6250 -35.9951 0.3901 0.2738 0.3361 0.00000 5.828 1500.0 12.0 0.0000 1.2357 160.80 0.2332 0.0000 0.0000 10.405
-135.0000 -35.9951 0.5490 0.1022 0.3456 0.00000 8.169 1500.0 12.0 0.0000 0.1186 14.33 0.0628 0.0000 0.0000 3.883
-129.3750 -35.9951 0.5368 0.0854 0.3778 0.00000 8.163 1500.0 12.0 0.0000 0.2444 30.36 0.0628 0.0000 0.0000 3.245
-56.2500 -35.9951 0.4493 0.2216 0.3290 0.00000 8.163 1500.0 12.0 0.0000 0.0385 10.00 0.0628 0.0000 0.0000 8.422
-50.6250 -35.9951 0.4334 0.2330 0.3335 0.00000 8.173 1500.0 12.0 0.0000 0.0570 10.00 0.0628 0.0000 0.0003 8.854
-45.0000 -35.9951 0.4617 0.2250 0.3133 0.00000 7.569 1499.8 12.0 0.0000 0.5335 66.30 0.1009 0.0002 0.0006 8.548
-39.3750 -35.9951 0.4664 0.2419 0.2917 0.00000 6.569 1500.0 12.0 0.0000 0.9463 115.87 0.1531 0.0000 0.0000 9.193
-33.7500 -35.9951 0.4183 0.2497 0.3319 0.00000 7.590 1499.7 12.0 0.0000 0.7404 94.92 0.1047 0.0002 0.0008 9.490
-28.1250 -35.9951 0.3851 0.2871 0.3278 0.00000 6.823 1499.9 12.0 0.0000 0.4298 55.81 0.1773 0.0001 0.0001 10.909
-22.5000 -35.9951 0.5292 0.2115 0.2593 0.00000 5.186 1493.2 12.0 0.0000 2.1596 176.63 0.3321 0.0045 0.0062 8.035
-16.8750 -35.9951 0.6123 0.1340 0.2538 0.00000 8.033 1499.9 12.0 0.0000 0.9817 109.02 0.0662 0.0001 0.0009 5.090
-11.2500 -35.9951 0.5961 0.1495 0.2544 0.00000 8.158 1500.0 12.0 0.0000 1.0186 114.13 0.0628 0.0000 0.0000 5.679
-5.6250 -35.9951 0.5438 0.1763 0.2799 0.00000 8.121 1500.0 12.0 0.0000 1.0461 122.36 0.0628 0.0000 0.0001 6.699
0.0000 -41.5325 0.4346 0.2571 0.3084 0.00000 6.156 1500.0 12.0 0.0000 1.6827 188.27 0.1477 0.0000 0.0000 9.769
5.6250 -41.5325 0.3209 0.3098 0.3693 0.00000 7.999 1500.0 12.0 0.0000 0.0824 11.25 0.0639 0.0000 0.0000 11.774
11.2500 -41.5325 0.3448 0.2953 0.3599 0.00000 7.962 1500.0 12.0 0.0000 0.0773 10.39 0.0650 0.0000 0.0000 11.221
16.8750 -41.5325 0.5878 0.1565 0.2557 0.00000 7.416 1499.9 12.0 0.0000 0.5512 62.10 0.0753 0.0001 0.0006 5.946
22.5000 -41.5325 0.5255 0.1996 0.2748 0.00000 5.110 1484.5 12.0 0.0000 3.1657 181.19 0.2596 0.0103 0.0163 7.584
28.1250 -41.5325 0.4566 0.2755 0.2678 0.00000 5.100 1433.1 12.0 0.0000 1.7724 202.10 0.5321 0.0446 0.0509 10.469
45.0000 -41.5325 0.4209 0.2780 0.3011 0.00000 5.153 1499.9 12.0 0.0000 0.8809 110.85 0.3071 0.0000 0.0001 10.562
50.6250 -41.5325 0.4882 0.2113 0.3003 0.00000 5.140 1496.5 12.0 0.0000 2.1172 183.62 0.2006 0.0024 0.0044 8.031
56.2500 -41.5325 0.4863 0.2030 0.3107 0.00000 5.151 1499.1 12.0 0.0000 1.6035 184.12 0.1381 0.0006 0.0015 7.714
61.8750 -41.5325 0.5100 0.1867 0.3033 0.00000 5.944 1499.3 12.0 0.0000 0.8632 104.24 0.1127 0.0005 0.0015 7.093
67.5000 -41.5325 0.4899 0.2278 0.2823 0.00000 5.110 1499.8 12.0 0.0000 1.0428 125.56 0.2564 0.0002 0.0002 8.655
73.1250 -41.5325 0.4483 0.2388 0.3104 0.00000 5.113 1494.0 12.0 0.0000 0.5094 64.03 0.2879 0.0040 0.0060 9.073
78.7500 -41.5325 0.4228 0.2646 0.3116 0.00000 5.119 1500.0 12.0 0.0000 0.3430 43.33 0.2919 0.0000 0.0000 10.054
84.3750 -41.5325 0.4418 0.2392 0.3182 0.00000 5.241 1500.0 12.0 0.0000 0.2485 31.22 0.2058 0.0000 0.0000 9.090
174.3750 -41.5325 0.5214 0.1575 0.3110 0.00000 5.481 1500.0 12.0 0.0000 2.0856 178.78 0.2395 0.0000 0.0000 5.986
-174.3750 -41.5325 0.5538 0.0996 0.3368 0.00000 8.048 1500.0 12.0 0.0000 0.2964 35.30 0.0644 0.0000 0.0000 3.785
-168.7500 -41.5325 0.4420 0.2441 0.3055 0.00000 5.535 1500.0 12.0 0.0000 1.1824 146.37 0.2385 0.0000 0.0000 9.278
-163.1250 -41.5325 0.4884 0.2103 0.2913 0.00000 5.133 1500.0 12.0 0.0000 1.1755 140.81 0.3765 0.0000 0.0000 7.990
-157.5000 -41.5325 0.4633 0.2370 0.2930 0.00000 5.123 1500.0 12.0 0.0000 0.8335 101.56 0.3818 0.0000 0.0000 9.008
-151.8750 -41.5325 0.5054 0.1892 0.3053 0.00000 5.258 1500.0 12.0 0.0000 1.3457 162.88 0.2057 0.0000 0.0000 7.189
-146.2500 -41.5325 0.4978 0.1600 0.3411 0.00000 5.373 1500.0 12.0 0.0000 1.3462 166.74 0.2221 0.0000 0.0000 6.081
-140.6250 -41.5325 0.5402 0.1279 0.3318 0.00000 6.141 1500.0 12.0 0.0000 1.0563 127.59 0.1408 0.0000 0.0000 4.860
-135.0000 -41.5325 0.4494 0.2260 0.3245 0.00000 5.128 1500.0 12.0 0.0000 1.3783 173.30 0.3677 0.0000 0.0000 8.587
-129.3750 -41.5325 0.2944 0.4062 0.2994 0.00000 5.118 1500.0 12.0 0.0000 2.2437 199.94 0.3896 0.0000 0.0000 15.437
-95.6250 -41.5325 0.0444 0.6890 0.2666 0.00000 5.106 1500.0 12.0 0.0000 0.2730 39.85 0.4036 0.0000 0.0000 26.181
-61.8750 -41.5325 0.0434 0.6959 0.2607 0.00000 5.126 1500.0 12.0 0.0000 0.7733 112.63 0.4715 0.0000 0.0000 26.443
-56.2500 -41.5325 0.0437 0.6944 0.2620 0.00000 5.126 1500.0 12.0 0.0000 0.4879 71.09 0.4565 0.0000 0.0000 26.386
-45.0000 -41.5325 0.4812 0.1979 0.3209 0.00000 8.171 1499.8 12.0 0.0000 0.0725 10.00 0.0628 0.0001 0.0019 7.521
-39.3750 -41.5325 0.4664 0.2259 0.3077 0.00000 7.052 1499.4 12.0 0.0000 0.8389 103.75 0.1202 0.0004 0.0012 8.584
-33.7500 -41.5325 0.4344 0.2408 0.3248 0.00000 6.906 1499.0 12.0 0.0000 1.0371 131.59 0.1372 0.0007 0.0018 9.149
-28.1250 -41.5325 0.4181 0.2484 0.3321 0.00000 7.778 1500.0 12.0 0.0000 0.2248 28.77 0.0914 0.0000 0.0001 9.438
-22.5000 -41.5325 0.4433 0.2317 0.3250 0.00000 7.269 1500.0 12.0 0.0000 0.3255 41.06 0.1172 0.0000 0.0000 8.804
-16.8750 -41.5325 0.4794 0.2126 0.3081 0.00000 6.132 1495.9 12.0 0.0000 2.8049 185.44 0.1686 0.0028 0.0060 8.078
-11.2500 -41.5325 0.6369 0.1300 0.2331 0.00000 5.864 1498.6 12.0 0.0000 4.9124 162.58 0.1341 0.0009 0.0026 4.940
-5.6250 -41.5325 0.5818 0.1839 0.2343 0.00000 5.193 1500.0 12.0 0.0000 4.1730 167.24 0.2453 0.0000 0.0000 6.987
0.0000 -47.0696 0.4825 0.2275 0.2900 0.00000 5.884 1500.0 12.0 0.0000 2.2868 182.03 0.1246 0.0000 0.0000 8.645
